cnt,clinical_trial_status,progression_bin,symptom_burden_bin,tx_class,tx_modality,tx_specific,visual_status_bin,site
10,,,SYMPTOM_PRESENT,VINCRISTINE,CHEMOTHERAPY,2 ML Vincristine Sulfate 1 MG/ML Injection,NOT_MENTIONED,
10,,,SYMPTOM_PRESENT,VINCRISTINE,,2 ML Vincristine Sulfate 1 MG/ML Injection,NOT_MENTIONED,
10,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,2 ML Vincristine Sulfate 1 MG/ML Injection,NOT_MENTIONED,
10,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,IMPROVING,
10,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,TPCV,NOT_MENTIONED,
10,,,SYMPTOM_PRESENT,,CHEMOTHERAPY,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,SYMPTOM_PRESENT,,CLINICAL_TRIAL,,,
10,,,SYMPTOM_PRESENT,,SURGERY,SUBTOTAL,DECLINING,
10,,,SYMPTOM_PRESENT,,TARGETED_THERAPY,,IMPROVING,
10,,,SYMPTOM_PRESENT,,,2 ML Vincristine Sulfate 1 MG/ML Injection,NOT_MENTIONED,
10,,,SYMPTOM_PRESENT,,,CARBOPLATIN_VINCRISTINE,IMPROVING,
10,,,SYMPTOM_PRESENT,,,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,SYMPTOM_PRESENT,,,SUBTOTAL,DECLINING,
10,,,SYMPTOM_PRESENT,,,TPCV,NOT_MENTIONED,
10,,,SYMPTOM_PRESENT,,,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,ALKYLATING,CHEMOTHERAPY,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,ALKYLATING,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,ALKYLATING,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,,
10,,,,ALKYLATING,CHEMOTHERAPY,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,ALKYLATING,,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,ALKYLATING,,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,ALKYLATING,,Lomustine 40 MG Oral Capsule,,
10,,,,ALKYLATING,,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,ANTIMETABOLITE,CHEMOTHERAPY,NOT_MENTIONED,DECLINING,
10,,,,ANTIMETABOLITE,CHEMOTHERAPY,OTHER,DECLINING,
10,,,,ANTIMETABOLITE,,NOT_MENTIONED,DECLINING,
10,,,,ANTIMETABOLITE,,OTHER,DECLINING,
10,,,,AVAILABLE AND ELIGIBLE,CLINICAL_TRIAL,AVAILABLE_AND_ELIGIBLE,,
10,,,,AVAILABLE AND ELIGIBLE,CLINICAL_TRIAL,,,
10,,,,AVAILABLE AND ELIGIBLE,,AVAILABLE_AND_ELIGIBLE,,
10,,,,AVAILABLE AND ELIGIBLE,,,,
10,,,,BRAF,TARGETED_THERAPY,dabrafenib 50 MG Oral Capsule,NOT_MENTIONED,
10,,,,BRAF,TARGETED_THERAPY,dabrafenib 50 MG Oral Capsule,,
10,,,,BRAF,,dabrafenib 50 MG Oral Capsule,NOT_MENTIONED,
10,,,,BRAF,,dabrafenib 50 MG Oral Capsule,,
10,,,,CHEMOTHERAPY,CHEMOTHERAPY,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,CHEMOTHERAPY,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,CHEMOTHERAPY,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,,
10,,,,CHEMOTHERAPY,CHEMOTHERAPY,TPCV,NOT_MENTIONED,
10,,,,CHEMOTHERAPY,CHEMOTHERAPY,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,CHEMOTHERAPY,,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,CHEMOTHERAPY,,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,CHEMOTHERAPY,,Lomustine 40 MG Oral Capsule,,
10,,,,CHEMOTHERAPY,,TPCV,NOT_MENTIONED,
10,,,,CHEMOTHERAPY,,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,DEBULKING,SURGERY,NOT_MENTIONED,DECLINING,
10,,,,DEBULKING,,NOT_MENTIONED,DECLINING,
10,,,,LOMUSTINE,CHEMOTHERAPY,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,LOMUSTINE,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,LOMUSTINE,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,,
10,,,,LOMUSTINE,CHEMOTHERAPY,,DECLINING,
10,,,,LOMUSTINE,,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,LOMUSTINE,,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,LOMUSTINE,,Lomustine 40 MG Oral Capsule,,
10,,,,LOMUSTINE,,,DECLINING,
10,,,,OTHER SURGERY,SURGERY,NOT_MENTIONED,DECLINING,
10,,,,OTHER SURGERY,,NOT_MENTIONED,DECLINING,
10,,,,SUBTOTAL,SURGERY,SUBTOTAL,DECLINING,
10,,,,SUBTOTAL,SURGERY,,DECLINING,
10,,,,SUBTOTAL,,SUBTOTAL,DECLINING,
10,,,,SUBTOTAL,,,DECLINING,
10,,,,TEMOZOLOMIDE,CHEMOTHERAPY,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,TEMOZOLOMIDE,,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,TOPOISOMERASE,CHEMOTHERAPY,NOT_MENTIONED,DECLINING,
10,,,,TOPOISOMERASE,CHEMOTHERAPY,OTHER,DECLINING,
10,,,,TOPOISOMERASE,,NOT_MENTIONED,DECLINING,
10,,,,TOPOISOMERASE,,OTHER,DECLINING,
10,,,,,CHEMOTHERAPY,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,,CHEMOTHERAPY,Lomustine 40 MG Oral Capsule,,
10,,,,,CHEMOTHERAPY,TPCV,NOT_MENTIONED,
10,,,,,CHEMOTHERAPY,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,,,,,CLINICAL_TRIAL,AVAILABLE_AND_ELIGIBLE,,
10,,,,,SURGERY,SUBTOTAL,DECLINING,
10,,,,,TARGETED_THERAPY,dabrafenib 50 MG Oral Capsule,NOT_MENTIONED,
10,,,,,TARGETED_THERAPY,dabrafenib 50 MG Oral Capsule,,
10,,,,,,AVAILABLE_AND_ELIGIBLE,,
10,,,,,,Lomustine 10 MG Oral Capsule,DECLINING,
10,,,,,,Lomustine 40 MG Oral Capsule,NOT_MENTIONED,
10,,,,,,Lomustine 40 MG Oral Capsule,,
10,,,,,,SUBTOTAL,DECLINING,
10,,,,,,TPCV,NOT_MENTIONED,
10,,,,,,dabrafenib 50 MG Oral Capsule,NOT_MENTIONED,
10,,,,,,dabrafenib 50 MG Oral Capsule,,
10,,,,,,temozolomide 100 MG Oral Capsule,NOT_MENTIONED,
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,BRAF,TARGETED_THERAPY,cumulus__none,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,BRAF,,cumulus__none,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,MTOR,TARGETED_THERAPY,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,MTOR,TARGETED_THERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,MTOR,,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,MTOR,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,OTHER TARGETED,TARGETED_THERAPY,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,OTHER TARGETED,TARGETED_THERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,OTHER TARGETED,,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,OTHER TARGETED,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,PLATINUM,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,NOT_MENTIONED,PLATINUM,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,CHEMOTHERAPY,,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,MAPK,TARGETED_THERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,MAPK,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,cumulus__none,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,MEK,,cumulus__none,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,MEK,,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,TOPOISOMERASE,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,TOPOISOMERASE,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,VINBLASTINE,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,,VINBLASTINE,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,,CHEMOTHERAPY,VINBLASTINE,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,,,VINBLASTINE,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,ANTIMETABOLITE,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,ANTIMETABOLITE,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,PROGRESSION,,,,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,CHEMOTHERAPY,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,CHEMOTHERAPY,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,CHEMOTHERAPY,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,CHEMOTHERAPY,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,VINCA ALKALOID,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,VINCA ALKALOID,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,VINCA ALKALOID,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,STABLE,,,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,ALKYLATING,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,ALKYLATING,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,ALKYLATING,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,ALKYLATING,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,BRAF,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,BRAF,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MAPK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MAPK,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MAPK,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MAPK,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MEK,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MEK,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MTOR,TARGETED_THERAPY,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MTOR,TARGETED_THERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MTOR,,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,MTOR,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OBSERVATION,OBSERVATION,OBSERVATION,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OBSERVATION,OBSERVATION,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OBSERVATION,,OBSERVATION,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OBSERVATION,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OTHER TARGETED,TARGETED_THERAPY,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OTHER TARGETED,TARGETED_THERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OTHER TARGETED,,cumulus__none,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,OTHER TARGETED,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,PLATINUM,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,PLATINUM,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,PLATINUM,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,PLATINUM,,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,TRAMETINIB,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,TRAMETINIB,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,TRAMETINIB,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,TRAMETINIB,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,,OBSERVATION,OBSERVATION,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,,OBSERVATION,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,,TARGETED_THERAPY,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,,,OBSERVATION,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,NOT_MENTIONED,,,trametinib 0.5 MG Oral Tablet,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,ANTIMETABOLITE,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,ANTIMETABOLITE,,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,CHEMOTHERAPY,,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,MAPK,TARGETED_THERAPY,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,MAPK,,,,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,cumulus__none,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,MEK,TARGETED_THERAPY,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,MEK,,cumulus__none,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,MEK,,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,OBSERVATION,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,OBSERVATION,OBSERVATION,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,OBSERVATION,,OBSERVATION,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,OBSERVATION,,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,PLATINUM,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,PLATINUM,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,VINCA ALKALOID,,,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,,OBSERVATION,OBSERVATION,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,,OBSERVATION,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,SYMPTOM_PRESENT,,,OBSERVATION,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,ANTIMETABOLITE,CHEMOTHERAPY,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,ANTIMETABOLITE,,NOT_MENTIONED,NOT_MENTIONED,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,CHEMOTHERAPY,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,CHEMOTHERAPY,,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,CHEMOTHERAPY,,OTHER,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,,CHEMOTHERAPY,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_AND_ELIGIBLE,,,,,CARBOPLATIN_VINCRISTINE,DECLINING,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,NOT_MENTIONED,,,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,ALKYLATING,,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,VINCA ALKALOID,,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,SYMPTOM_PRESENT,,,NOT_MENTIONED,DECLINING,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,ALKYLATING,CHEMOTHERAPY,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,ALKYLATING,,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,ALKYLATING,,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,CHEMOTHERAPY,,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,MTOR,TARGETED_THERAPY,cumulus__none,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,MTOR,,cumulus__none,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,PROGRESSION,,,,NOT_MENTIONED,DECLINING,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,SYMPTOM_PRESENT,ALKYLATING,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,SYMPTOM_PRESENT,ALKYLATING,,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,SYMPTOM_PRESENT,VINCA ALKALOID,CHEMOTHERAPY,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,SYMPTOM_PRESENT,VINCA ALKALOID,,,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,SYMPTOM_PRESENT,,TARGETED_THERAPY,,NOT_MENTIONED,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,SYMPTOM_PRESENT,,,NOT_MENTIONED,DECLINING,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,ALKYLATING,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,ALKYLATING,CHEMOTHERAPY,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,ALKYLATING,,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,ALKYLATING,,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,CHEMOTHERAPY,CHEMOTHERAPY,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,CHEMOTHERAPY,CHEMOTHERAPY,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,CHEMOTHERAPY,,NOT_MENTIONED,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,CHEMOTHERAPY,,OTHER,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,MTOR,TARGETED_THERAPY,cumulus__none,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,MTOR,,cumulus__none,,boston_childrens
10,AVAILABLE_NOT_ELIGIBLE,,,,,NOT_MENTIONED,DECLINING,boston_childrens
10,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,ANTIMETABOLITE,CHEMOTHERAPY,,NOT_MENTIONED,boston_childrens
10,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,ANTIMETABOLITE,,,NOT_MENTIONED,boston_childrens
10,NOT_MENTIONED,PROGRESSION,NOT_MENTIONED,BIOPSY,SURGERY,BIOPSY_ONLY,NOT_MENTIONED,boston_childrens
